"Subj","#","Title","Comp Numb","Sec","Lec Lab","Start Time","End Time","Days","Credits","Bldg","Room","Instructor","Max Enrollment","Current Enrollment","Attr","Prerequisites"
"ENSC","4020","Applied Envir Assess Analysis","95412","D01","DIS","14:50","15:40","T","4","","","K. Buck","0","0","","ENSC 2030 or NR 2430 ; NR 3050 or SEP 2880 ; minimum Junior standing"
"ENSC","4020","Applied Envir Assess Analysis","95413","D02","DIS","14:50","15:40","R","4","","","K. Buck","0","0","","ENSC 2030 or NR 2430 ; NR 3050 or SEP 2880 ; minimum Junior standing"
"ENSC","4996","Environmental Science Honors","90700","A","H","TBA","TBA","","3","","","Whittinghill/Murdoch","0","0","","Senior standing; Instructor permission"
"ENVS","1500","Intro to Envrnmtl Studies","90077","A","LEC","09:40","10:30","M W F","4","","","Seidl/Drummond","0","0","N2|SU",""
"ENVS","1500","Intro to Envrnmtl Studies","90083","A01","LAB","12:00","15:00","M","4","","","Seidl/Drummond","0","0","N2|SU",""
"ENVS","1500","Intro to Envrnmtl Studies","90085","A02","LAB","12:00","15:00","M","4","","","Seidl/Drummond","0","0","N2|SU",""
"ENVS","1500","Intro to Envrnmtl Studies","90086","A03","LAB","13:15","16:15","R","4","","","Seidl/Drummond","0","0","N2|SU",""
"ENVS","1500","Intro to Envrnmtl Studies","90087","A04","LAB","13:15","16:15","T","4","","","Seidl/Drummond","0","0","N2|SU",""
"ENVS","1500","Intro to Envrnmtl Studies","90088","A05","LAB","12:00","15:00","W","4","","","Seidl/Drummond","0","0","N2|SU",""
"ENVS","1500","Intro to Envrnmtl Studies","90089","A06","LAB","12:00","15:00","W","4","","","Seidl/Drummond","0","0","N2|SU",""
"ENVS","1500","Intro to Envrnmtl Studies","90090","A07","LAB","12:00","15:00","M","4","","","Seidl/Drummond","0","0","N2|SU",""
"ENVS","1990","Environmental Reporting","95903","A","LEC","10:05","11:20","T R","3","","","S. Finn","0","0","",""
"ENVS","2220","Ecofeminism","94053","A","LEC","14:50","16:05","T R","3","","","A. Ljung-Baruth","0","0","D2","ENVS 1500 , GSWS 1010 , or GSWS 1500"
"ENVS","2250","Ethics of Climate Change","96012","A","LEC","08:30","09:45","T R","3","","","M. Ashooh","0","0","","One course in Environmental Studies or Philosophy"
"ENVS","2433","Rural Geography","96034","A","LEC","11:40","12:55","T R","3","","","C. Morse","0","0","S1","GEOG 1760 or GEOG 1780"
"ENVS","2460","US Environmental Politics","94062","A","LEC","16:25","17:40","T R","3","","","L. Raymond","0","0","S1|SU","POLS 1300 , POLS 1013 , or ENVS 1500"
"ENVS","2470","Sustainable Community Dev","96033","A","V","14:20","15:10","W F","3","","","K. Hamshaw","0","0","S1","CDAE 1020 , ENVS 1510 , or Instructor permission"
"ENVS","2650","Landscape Design Fundamentals","94122","A","LEC","13:15","14:30","T R","3","","","S. Hurley","0","0","","ALE 1370 , ALE 1100 , ALE 1210 , ENVS 1510 , ENVS 1520 , NR 1010 , NR 1020 , or CDAE 1010 ; minimum Sophomore standing; or Instructor permission"
"ENVS","2654","Permaculture","94105","OL1","X","TBA","TBA","","3","","","A. White","0","0","N1|SU","ALE 1100 , ALE 1210 , BIOL 1450 , NR 2030 , BCOR 1450 , BCOR 2100 , or a basic ecology course"
"ENVS","2991","Internship","90339","A","IND","TBA","TBA","","1 to 18","","","V. Izzo","0","0","","Permission of course coordinator"
"ENVS","2991","Internship","95042","B","IND","TBA","TBA","","1 to 18","","","H. Morehouse","0","0","","Permission of course coordinator"
"ENVS","2995","Undergraduate Research","93082","A","TD","TBA","TBA","","3","","","V. Izzo","0","0","",""
"ENVS","3990","Capitalism and the Wild","95533","A","LEC","08:30","09:45","T R","3","","","K. Richards","0","0","","Junior standing"
"ENVS","3991","Internship","90149","A","IND","TBA","TBA","","1 to 18","","","V. Izzo","0","0","","ENVS 1510 ; Junior standing"
"ENVS","3991","Internship","95041","B","IND","TBA","TBA","","1 to 18","","","H. Morehouse","0","0","","ENVS 1510 ; Junior standing"
"ENVS","3995","Undergraduate Research","93083","A","TD","TBA","TBA","","3","","","V. Izzo","0","0","",""
"ENVS","4994","Teaching Assistantship","90340","A","IND","08:00","09:30","F","1 to 3","","","V. Izzo","0","0","","Instructor permission"
"ENVS","4996","Honors","93381","A","H","TBA","TBA","","1 to 6","","","H. Morehouse","0","0","",""
"FREN","1100","Elementary French I","90240","A","Y","09:40","10:30","M T W F","4","","","K. Adams","0","0","GC2",""
"FREN","1100","Elementary French I","92338","B","Y","10:50","11:40","M T W F","4","","","K. Adams","0","0","GC2",""
"FREN","1100","Elementary French I","92337","C","Y","12:00","12:50","M W R F","4","","","M. Macias Aunave","0","0","GC2",""
"FREN","1100","Elementary French I","93101","D","Y","13:10","14:00","M W R F","4","","","M. Macias Aunave","0","0","GC2",""
"FREN","1200","Elementary French II","92053","A","Y","09:40","10:30","M W R F","4","","","T. Dunn","0","0","GC2|OC","FREN 1100 or equivalent"
"FREN","1200","Elementary French II","92509","B","Y","10:50","11:40","M W R F","4","","","T. Dunn","0","0","GC2|OC","FREN 1100 or equivalent"
"FREN","2100","Intermediate I","90221","A","Y","13:10","14:00","M W F","3","","","T. Dunn","0","0","GC2","FREN 1200 or equivalent"
"FREN","2100","Intermediate I","90222","B","Y","12:00","12:50","M W F","3","","","T. Dunn","0","0","GC2","FREN 1200 or equivalent"
"FREN","2200","Intermediate French II","90219","A","Y","13:10","14:00","M W F","3","","","K. Adams","0","0","GC2|OC","FREN 2100 or equivalent"
"FREN","2200","Intermediate French II","92442","B","Y","14:20","15:10","M W F","3","","","K. Adams","0","0","GC2|OC","FREN 2100 or equivalent"
"FREN","3110","Writing Workshop","92363","A","Y","10:50","11:40","M W F","3","","","M. Emery","0","0","GC2|WIL2","FREN 2200 or equivalent; or Instructor permission"
"FREN","3110","Writing Workshop","90230","B","Y","12:00","12:50","M W F","3","","","M. Emery","0","0","GC2|WIL2","FREN 2200 or equivalent; or Instructor permission"
"FREN","3115","Focus on Oral Expression","95679","A","Y","09:40","10:30","M W F","3","","","M. Macias Aunave","0","0","GC2|OC","FREN 2200 or equivalent; or Instructor permission"
"FREN","3550","French Cinema in Hollywood","93865","A","LEC","14:20","15:10","M W F","3","","","M. Emery","0","0","","FREN 3610 or FREN 3620"
"FREN","3610","French Lit in Context I","90452","A","LEC","11:40","12:55","T R","3","","","C. Morand-Metivier","0","0","AH2","FREN 3110"
"FREN","4550","French Cinema in Hollywood","94052","A","SEM","14:20","15:10","M W F","3","","","M. Emery","0","0","","FREN 3610 or FREN 3620"
"FREN","4996","Honors","95847","A","H","TBA","TBA","","1 to 6","","","C. Morand-Metivier","0","0","",""
"GEOG","1010","FYS: Geog of Popular Culture","95871","A","LEC","14:50","16:05","T R","3","","","T. Sonnichsen","0","0","S1|WIL1",""
"GEOG","1025","LASP: The Human Environment","95874","A","LEC","12:00","12:50","M W F","3","","","T. Sonnichsen","0","0","",""
"GEOG","1200","Weather, Climate & Landscapes","94362","A","LEC","10:05","11:20","T R","3","","","S. Rayback","0","0","N1",""
"GEOG","1760","Global Environments & Cultures","94363","A","LEC","11:40","12:55","T R","3","","","T. Sonnichsen","0","0","D2|S1|SU",""
"GEOG","1770","Geography/Race&Ethnicity in US","94364","A","LEC","10:50","11:40","M W F","3","","","S. Mah","0","0","D1|S1",""
"GEOG","1790","Intro Urban&Rural Planning","95976","A","LEC","15:30","16:45","M W","3","","",".. Staff","0","0","",""
"GEOG","2520","Remote Sensing","95883","A","Z","14:50","16:05","T R","3","","","L. Dupigny-Giroux","0","0","","Sophomore standing"
"GEOG","2550","Qualitative Research Methods","95881","A","LEC","10:05","11:20","T R","3","","","C. Morse","0","0","WIL2","Minimum Sophomore standing"
"GEOG","2760","Rural Geography","95884","A","LEC","11:40","12:55","T R","3","","","C. Morse","0","0","S1","GEOG 1760 or GEOG 1780"
"GEOG","3505","Spatial Analysis","95887","A","LEC","09:40","10:30","M W F","3","","","B. Wemple","0","0","","GEOG 1500 , GEOG 2510 , NR 2430 , ENSC 2300 , or GEOL 2525"
"GEOG","3782","Healthy Cities","95889","A","LEC","15:30","16:45","M W","3","","","S. Mah","0","0","","Vary with course content; minimum Junior standing; GEOG 2782 recommended"
"GEOG","3991","Internship","93224","A","IND","TBA","TBA","","3","","","S. Rayback","0","0","",""
"GEOG","3995","Undergraduate Research","91810","A","TD","TBA","TBA","","1 to 18","","","S. Rayback","0","0","",""
"GEOG","4994","Teaching Assistantship","92297","A","IND","TBA","TBA","","3","","","S. Rayback","0","0","",""
"GEOG","4996","Honors","93225","A","H","TBA","TBA","","1 to 6","","","S. Rayback","0","0","",""
"GEOL","1100","Earth Through Time","94747","A","LEC","10:05","11:20","T R","3","","","L. Webb","0","0","N1",""
"GEOL","2405","Environmental Geochemistry","95904","A","LEC","10:50","11:40","M W F","3","","","J. Perdrial","0","0","N1","A Catamount Core N1, N2, or MA course"
"GEOL","2525","Geocomputing","93732","A","LEC","10:05","11:20","T R","3","","","N. Perdrial","0","0","QD","A Catamount Core N1 or N2 course"
"GEOL","3515","Field Geology","95905","A","LEC","13:15","14:30","T R","4","","","K. Klepeis","0","0","","GEOL 1025 , GEOL 1100 , GEOL 1400 , or GEOG 1200 ; a Catamount Core N1 or N2 course"
"GEOL","3991","Internship","93245","A","IND","TBA","TBA","","3","","","S. Rayback","0","0","",""
"GEOL","3995","Undergraduate Research","93247","A","TD","TBA","TBA","","3","","","S. Rayback","0","0","",""
"GEOL","4110","Rock Chronicles","95919","A","LEC","15:30","16:45","M W","3","","","L. Webb","0","0","","GEOL 2105 or GEOL 3105"
"GEOL","4994","Teaching Assistantship","93248","A","IND","TBA","TBA","","3","","","S. Rayback","0","0","",""
"GEOL","4996","Honors","93249","A","H","TBA","TBA","","1 to 6","","","S. Rayback","0","0","",""
"GEOL","6391","Master's Thesis Research","90275","A","TD","TBA","TBA","","3","","","S. Rayback","0","0","",""
"GEOL","6391","Master's Thesis Research","91037","B","TD","TBA","TBA","","3","","","R. Diehl","0","0","",""
"GEOL","6391","Master's Thesis Research","94372","C","TD","TBA","TBA","","3","","","L. Dupigny-Giroux","0","0","",""
"GEOL","6391","Master's Thesis Research","91038","D","TD","TBA","TBA","","3","","","K. Klepeis","0","0","",""
"GEOL","6391","Master's Thesis Research","93250","E","TD","TBA","TBA","","3","","","N. Perdrial","0","0","",""
"GEOL","6391","Master's Thesis Research","91039","F","TD","TBA","TBA","","3","","","J. Perdrial","0","0","",""
"GEOL","6391","Master's Thesis Research","91040","G","TD","TBA","TBA","","3","","","A. Schroth","0","0","",""
"GEOL","6391","Master's Thesis Research","93251","H","TD","TBA","TBA","","3","","","B. Wemple","0","0","",""
"GEOL","6391","Master's Thesis Research","93677","I","TD","TBA","TBA","","3","","","L. Webb","0","0","",""
"GEOL","6995","Graduate Independent Research","93252","A","TD","TBA","TBA","","3","","","S. Rayback","0","0","",""
"GERM","1100","Elementary German I","90437","A","V","09:40","10:30","M W F","4","","","G. Levine-West","0","0","GC2|OC",""
"GERM","1100","Elementary German I","90438","B","V","10:50","11:40","M W F","4","","","G. Levine-West","0","0","GC2|OC",""
"GERM","1100","Elementary German I","90439","C","V","12:00","12:50","M W F","4","","","K. Kenny","0","0","GC2|OC",""
"GERM","1100","Elementary German I","90440","D","V","13:10","14:00","M W F","4","","","B. Levine-West","0","0","GC2|OC",""
"GERM","1100","Elementary German I","94559","E","V","14:20","15:10","M W F","4","","","K. Kenny","0","0","GC2|OC",""
"GERM","2100","Intermediate German I","90002","A","LEC","10:50","11:40","M W F","3","","","K. Kenny","0","0","GC2|OC","GERM 1200 or equivalent"
"GERM","2100","Intermediate German I","90001","B","LEC","12:00","12:50","M W F","3","","","B. Levine-West","0","0","GC2|OC","GERM 1200 or equivalent"
"GERM","3649","POC in Germany and Austria","95902","A","LEC","11:40","12:55","T R","3","","","H. Schreckenberger","0","0","GC2|AH2","GERM 2200 or GERM 2202"
"GERM","3990","Linguistics of the German Wrld","95901","A","LEC","14:20","15:10","M W F","3","","","G. Levine-West","0","0","",""
"GERM","3995","Undergraduate Research","93832","A","TD","TBA","TBA","","1 to 18","","","H. Schreckenberger","0","0","",""
"GERM","4990","POC in Germany and Austria","96257","A","LEC","11:40","12:55","T R","3","","","H. Schreckenberger","0","0","",""
"GERM","4994","Teaching Assistantship","93706","A","IND","TBA","TBA","","3","","","H. Schreckenberger","0","0","",""
"GERM","4996","Honors","93363","A","H","TBA","TBA","","1 to 6","","","H. Schreckenberger","0","0","",""
"GSWS","1010","FYS: Gend Sex Wmn's Stdy","95810","A","LEC","08:30","09:45","T R","3","","","A. Ljung-Baruth","0","0","D2|S1|WIL1",""
"GSWS","1010","FYS: Gend Sex Wmn's Stdy","95811","B","LEC","11:40","12:55","T R","3","","","H. Morgan Parmett","0","0","D2|S1|WIL1",""
"GSWS","1405","CL:PrevSexual & DatingViolence","96018","A","LEC","15:30","16:45","M W","3","","","J. Demers","0","0","CL|D2|S1",""
"GSWS","1500","Intro to GSWS","95812","A","LEC","13:15","14:30","T R","3","","","A. Ljung-Baruth","0","0","D2|S1",""
"GSWS","1500","Intro to GSWS","95813","B","LEC","10:05","11:20","T R","3","","","A. Ljung-Baruth","0","0","D2|S1",""
"GSWS","1630","Women's Literature","96011","A","LEC","09:40","10:30","M W F","3","","","M. Kete","0","0","AH2",""
"GSWS","1785","Sociology of Sexualities","96013","A","LEC","13:15","14:30","T R","3","","","M. Burke","0","0","S1",""
"GSWS","2050","Gender and Feminism(s)","96086","A","SEM","10:05","11:20","T R","3","","","F. Kornbluh","0","0","D2","GSWS 1010 or GSWS 1500"
"GSWS","2070","LGBT Politics and History","95856","A","LEC","11:40","12:55","T R","3","","","E. Andersen","0","0","D2","GSWS 1500 , GSWS 1010 , POLS 1300 , POLS 1013 , or Instructor permission"
"GSWS","2415","Issues in Women's Health","96019","A","LEC","15:30","18:30","R","3","","","W. Smith","0","0","","A Catamount Core WIL1 course"
"GSWS","2811","Ecofeminism","95814","A","LEC","14:50","16:05","T R","3","","","A. Ljung-Baruth","0","0","D2","GSWS 1010 , GSWS 1500 , or ENVS 1500"
"GSWS","3050","Internship: GSWS Core","93343","A","IND","TBA","TBA","","3","","","M. Burke","0","0","","A contract must be obtained from and returned to the Gender, Sexuality, &amp; Women's Studies Program office during registration; permission of Director of Gender, Sexuality, &amp; Women's Studies"
"GSWS","3991","Internship","93344","A","IND","TBA","TBA","","1","","","M. Burke","0","0","",""
"GSWS","3995","Undergraduate Research","94932","A","TD","TBA","TBA","","1 to 18","","","M. Burke","0","0","","GSWS 1500 ; approval of Director of Gender, Sexuality, &amp; Women's Studies"
"GSWS","4996","Honors","93385","A","H","TBA","TBA","","1 to 6","","","M. Burke","0","0","",""
"HCOL","1000","Crises of Democracy","96048","A","SEM","08:30","09:45","T R","3","","","D. Jenemann","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","1000","Anxiety Epidemic","96050","C","SEM","09:40","10:30","M W F","3","","","J. Christensen","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","1000","Postmemory & Graphic Novel","96051","D","SEM","10:05","11:20","T R","3","","","D. McFadden","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","1000","Immig in Cross-Nat Perspective","96052","E","SEM","14:50","16:05","T R","3","","","N. Matsumoto","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","1000","Global Health Crises","96053","F","SEM","13:15","14:30","T R","3","","","J. Shaffer","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","1000","Society & Developing Brain","96054","G","SEM","11:40","12:55","T R","3","","","A. Brieant","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","1000","Problem of Modernity","96055","H","SEM","11:40","12:55","T R","3","","","J. Acquisto","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","1000","Human-Nature","96056","I","SEM","11:40","12:55","T R","3","","","C. Vatovec","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","1000","Postmemory & Graphic Novel","96057","J","SEM","13:15","14:30","T R","3","","","D. McFadden","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","1000","Society & Developing Brain","96058","K","SEM","13:15","14:30","T R","3","","","A. Brieant","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","1000","Defending Sacred Earth","96059","L","SEM","11:40","12:55","T R","3","","","K. Richards","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","1000","Honors College Common Hour","90494","L01","LAB","17:05","18:20","W","3","","","I. Grimmer","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","1000","Oceans, People & Waterscapes","96060","M","SEM","14:20","15:10","M W F","3","","","M. Woolson","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","1000","Transnat Extract in Lat Amer","96061","N","SEM","09:40","10:30","M W F","3","","","D. Uzzell","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","1000","Food Systems & Biosecurity","96062","O","SEM","15:30","16:45","M W","3","","","J. Smith","0","0","GC2|WIL1","Honors College First-Year standing"
"HCOL","2000","Viruses in Eco & Human Health","96067","A","SEM","14:50","16:05","T R","3","","","M. Thali","0","0","N1","Honors College student; Sophomore standing"
"HCOL","2000","The Political Novel","96064","B","SEM","10:05","11:20","T R","3","","","D. Fogel","0","0","N1","Honors College student; Sophomore standing"
"HCOL","2000","War is Hell!","96065","C","SEM","10:05","11:20","T R","3","","","C. Morand-Metivier","0","0","N1","Honors College student; Sophomore standing"
"HCOL","2000","One Health","96069","F","SEM","15:30","16:45","M W","3","","","J. Barlow","0","0","N1","Honors College student; Sophomore standing"
"HCOL","2000","There's Science in My Food","96070","G","SEM","09:40","10:30","M W F","3","","","L. Almstead","0","0","N1","Honors College student; Sophomore standing"
